"subject" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featAxis" "count" "average" "featType" "featOperation" "activityName"
"6758" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 65 -0.989710656769231 "Freq" "SD" "LAYING"
"6759" 18 NA "Gyroscope" NA NA "X" 65 -0.02517618068 "Time" "Mean" "LAYING"
"6760" 18 NA "Gyroscope" NA NA "Y" 65 -0.0837587308153846 "Time" "Mean" "LAYING"
"6761" 18 NA "Gyroscope" NA NA "Z" 65 0.0937781948153846 "Time" "Mean" "LAYING"
"6762" 18 NA "Gyroscope" NA NA "X" 65 -0.992872598 "Time" "SD" "LAYING"
"6763" 18 NA "Gyroscope" NA NA "Y" 65 -0.984202872923077 "Time" "SD" "LAYING"
"6764" 18 NA "Gyroscope" NA NA "Z" 65 -0.985108386307692 "Time" "SD" "LAYING"
"6765" 18 NA "Gyroscope" NA "Magnitude" NA 65 -0.980740846769231 "Time" "Mean" "LAYING"
"6766" 18 NA "Gyroscope" NA "Magnitude" NA 65 -0.980560877846154 "Time" "SD" "LAYING"
"6767" 18 NA "Gyroscope" "Jerk" NA "X" 65 -0.0997154236307692 "Time" "Mean" "LAYING"
"6768" 18 NA "Gyroscope" "Jerk" NA "Y" 65 -0.0393440191846154 "Time" "Mean" "LAYING"
"6769" 18 NA "Gyroscope" "Jerk" NA "Z" 65 -0.0593135986615385 "Time" "Mean" "LAYING"
"6770" 18 NA "Gyroscope" "Jerk" NA "X" 65 -0.996104441384615 "Time" "SD" "LAYING"
"6771" 18 NA "Gyroscope" "Jerk" NA "Y" 65 -0.990547638769231 "Time" "SD" "LAYING"
"6772" 18 NA "Gyroscope" "Jerk" NA "Z" 65 -0.992548101846154 "Time" "SD" "LAYING"
"6773" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 65 -0.993095122615385 "Time" "Mean" "LAYING"
"6774" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 65 -0.992153054 "Time" "SD" "LAYING"
"6775" 18 "Body" "Accelerometer" NA NA "X" 65 0.274691576923077 "Time" "Mean" "LAYING"
"6776" 18 "Body" "Accelerometer" NA NA "Y" 65 -0.0173937684615385 "Time" "Mean" "LAYING"
"6777" 18 "Body" "Accelerometer" NA NA "Z" 65 -0.107698927907692 "Time" "Mean" "LAYING"
"6778" 18 "Body" "Accelerometer" NA NA "X" 65 -0.984527649230769 "Time" "SD" "LAYING"
"6779" 18 "Body" "Accelerometer" NA NA "Y" 65 -0.986160920923077 "Time" "SD" "LAYING"
"6780" 18 "Body" "Accelerometer" NA NA "Z" 65 -0.987658662307692 "Time" "SD" "LAYING"
"6781" 18 "Body" "Accelerometer" NA "Magnitude" NA 65 -0.986456241538461 "Time" "Mean" "LAYING"
"6782" 18 "Body" "Accelerometer" NA "Magnitude" NA 65 -0.986464542615385 "Time" "SD" "LAYING"
"6783" 18 "Body" "Accelerometer" "Jerk" NA "X" 65 0.0749985010769231 "Time" "Mean" "LAYING"
"6784" 18 "Body" "Accelerometer" "Jerk" NA "Y" 65 0.0117018961415385 "Time" "Mean" "LAYING"
"6785" 18 "Body" "Accelerometer" "Jerk" NA "Z" 65 -0.00121344813430769 "Time" "Mean" "LAYING"
"6786" 18 "Body" "Accelerometer" "Jerk" NA "X" 65 -0.985921071076923 "Time" "SD" "LAYING"
"6787" 18 "Body" "Accelerometer" "Jerk" NA "Y" 65 -0.985554339384615 "Time" "SD" "LAYING"
"6788" 18 "Body" "Accelerometer" "Jerk" NA "Z" 65 -0.990660246153846 "Time" "SD" "LAYING"
"6789" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 65 -0.98832154 "Time" "Mean" "LAYING"
"6790" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 65 -0.989526277538462 "Time" "SD" "LAYING"
"6791" 18 "Gravity" "Accelerometer" NA NA "X" 65 -0.220600509076923 "Time" "Mean" "LAYING"
"6792" 18 "Gravity" "Accelerometer" NA NA "Y" 65 0.719755403692308 "Time" "Mean" "LAYING"
"6793" 18 "Gravity" "Accelerometer" NA NA "Z" 65 0.605495317692308 "Time" "Mean" "LAYING"
"6794" 18 "Gravity" "Accelerometer" NA NA "X" 65 -0.982715987538462 "Time" "SD" "LAYING"
"6795" 18 "Gravity" "Accelerometer" NA NA "Y" 65 -0.994093522615385 "Time" "SD" "LAYING"
"6796" 18 "Gravity" "Accelerometer" NA NA "Z" 65 -0.990957249538462 "Time" "SD" "LAYING"
"6797" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 65 -0.986456241538461 "Time" "Mean" "LAYING"
"6798" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 65 -0.986464542615385 "Time" "SD" "LAYING"
"6799" 18 NA "Gyroscope" NA NA "X" 57 -0.989961500350877 "Freq" "Mean" "SITTING"
"6800" 18 NA "Gyroscope" NA NA "Y" 57 -0.988702701403509 "Freq" "Mean" "SITTING"
"6801" 18 NA "Gyroscope" NA NA "Z" 57 -0.983027386491228 "Freq" "Mean" "SITTING"
"6802" 18 NA "Gyroscope" NA NA "X" 57 -0.992575399473684 "Freq" "SD" "SITTING"
"6803" 18 NA "Gyroscope" NA NA "Y" 57 -0.985710087894737 "Freq" "SD" "SITTING"
"6804" 18 NA "Gyroscope" NA NA "Z" 57 -0.982797276315789 "Freq" "SD" "SITTING"
"6805" 18 NA "Gyroscope" NA "Magnitude" NA 57 -0.986535242105263 "Freq" "Mean" "SITTING"
"6806" 18 NA "Gyroscope" NA "Magnitude" NA 57 -0.981252632807018 "Freq" "SD" "SITTING"
"6807" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 57 -0.99480818754386 "Freq" "Mean" "SITTING"
"6808" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 57 -0.994967621754386 "Freq" "SD" "SITTING"
"6809" 18 "Body" "Accelerometer" NA NA "X" 57 -0.993144920175439 "Freq" "Mean" "SITTING"
"6810" 18 "Body" "Accelerometer" NA NA "Y" 57 -0.976538530350877 "Freq" "Mean" "SITTING"
"6811" 18 "Body" "Accelerometer" NA NA "Z" 57 -0.982996441403509 "Freq" "Mean" "SITTING"
"6812" 18 "Body" "Accelerometer" NA NA "X" 57 -0.994906565789474 "Freq" "SD" "SITTING"
"6813" 18 "Body" "Accelerometer" NA NA "Y" 57 -0.974980068596491 "Freq" "SD" "SITTING"
"6814" 18 "Body" "Accelerometer" NA NA "Z" 57 -0.975722121403509 "Freq" "SD" "SITTING"
"6815" 18 "Body" "Accelerometer" NA "Magnitude" NA 57 -0.984781467192982 "Freq" "Mean" "SITTING"
"6816" 18 "Body" "Accelerometer" NA "Magnitude" NA 57 -0.982226151578947 "Freq" "SD" "SITTING"
"6817" 18 "Body" "Accelerometer" "Jerk" NA "X" 57 -0.991924709824561 "Freq" "Mean" "SITTING"
"6818" 18 "Body" "Accelerometer" "Jerk" NA "Y" 57 -0.983642391578947 "Freq" "Mean" "SITTING"
"6819" 18 "Body" "Accelerometer" "Jerk" NA "Z" 57 -0.988689671578947 "Freq" "Mean" "SITTING"
"6820" 18 "Body" "Accelerometer" "Jerk" NA "X" 57 -0.992039060701754 "Freq" "SD" "SITTING"
"6821" 18 "Body" "Accelerometer" "Jerk" NA "Y" 57 -0.985694744385965 "Freq" "SD" "SITTING"
"6822" 18 "Body" "Accelerometer" "Jerk" NA "Z" 57 -0.99014167631579 "Freq" "SD" "SITTING"
"6823" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 57 -0.990407075964912 "Freq" "Mean" "SITTING"
"6824" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 57 -0.991044297894737 "Freq" "SD" "SITTING"
"6825" 18 NA "Gyroscope" NA NA "X" 57 -0.0333057034385965 "Time" "Mean" "SITTING"
"6826" 18 NA "Gyroscope" NA NA "Y" 57 -0.0685796341105263 "Time" "Mean" "SITTING"
"6827" 18 NA "Gyroscope" NA NA "Z" 57 0.0848140511754386 "Time" "Mean" "SITTING"
"6828" 18 NA "Gyroscope" NA NA "X" 57 -0.991956958947368 "Time" "SD" "SITTING"
"6829" 18 NA "Gyroscope" NA NA "Y" 57 -0.986753343859649 "Time" "SD" "SITTING"
"6830" 18 NA "Gyroscope" NA NA "Z" 57 -0.981525495438596 "Time" "SD" "SITTING"
"6831" 18 NA "Gyroscope" NA "Magnitude" NA 57 -0.977634992105263 "Time" "Mean" "SITTING"
"6832" 18 NA "Gyroscope" NA "Magnitude" NA 57 -0.981372675614035 "Time" "SD" "SITTING"
"6833" 18 NA "Gyroscope" "Jerk" NA "X" 57 -0.0954723233684211 "Time" "Mean" "SITTING"
"6834" 18 NA "Gyroscope" "Jerk" NA "Y" 57 -0.0397125591491228 "Time" "Mean" "SITTING"
"6835" 18 NA "Gyroscope" "Jerk" NA "Z" 57 -0.0523030404789474 "Time" "Mean" "SITTING"
"6836" 18 NA "Gyroscope" "Jerk" NA "X" 57 -0.994170190701754 "Time" "SD" "SITTING"
"6837" 18 NA "Gyroscope" "Jerk" NA "Y" 57 -0.994224162105263 "Time" "SD" "SITTING"
"6838" 18 NA "Gyroscope" "Jerk" NA "Z" 57 -0.992814325087719 "Time" "SD" "SITTING"
"6839" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 57 -0.994873439824561 "Time" "Mean" "SITTING"
"6840" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 57 -0.994868913508772 "Time" "SD" "SITTING"
"6841" 18 "Body" "Accelerometer" NA NA "X" 57 0.27727001877193 "Time" "Mean" "SITTING"
"6842" 18 "Body" "Accelerometer" NA NA "Y" 57 -0.0128691279736842 "Time" "Mean" "SITTING"
"6843" 18 "Body" "Accelerometer" NA NA "Z" 57 -0.111904775824561 "Time" "Mean" "SITTING"
"6844" 18 "Body" "Accelerometer" NA NA "X" 57 -0.994347988596491 "Time" "SD" "SITTING"
"6845" 18 "Body" "Accelerometer" NA NA "Y" 57 -0.974928131052632 "Time" "SD" "SITTING"
"6846" 18 "Body" "Accelerometer" NA NA "Z" 57 -0.977572717017544 "Time" "SD" "SITTING"
"6847" 18 "Body" "Accelerometer" NA "Magnitude" NA 57 -0.983674151754386 "Time" "Mean" "SITTING"
"6848" 18 "Body" "Accelerometer" NA "Magnitude" NA 57 -0.981595285964912 "Time" "SD" "SITTING"
"6849" 18 "Body" "Accelerometer" "Jerk" NA "X" 57 0.076622889 "Time" "Mean" "SITTING"
"6850" 18 "Body" "Accelerometer" "Jerk" NA "Y" 57 0.00694560289491228 "Time" "Mean" "SITTING"
"6851" 18 "Body" "Accelerometer" "Jerk" NA "Z" 57 0.00278757042058246 "Time" "Mean" "SITTING"
"6852" 18 "Body" "Accelerometer" "Jerk" NA "X" 57 -0.991624662105263 "Time" "SD" "SITTING"
"6853" 18 "Body" "Accelerometer" "Jerk" NA "Y" 57 -0.984002717017544 "Time" "SD" "SITTING"
"6854" 18 "Body" "Accelerometer" "Jerk" NA "Z" 57 -0.990153121754386 "Time" "SD" "SITTING"
"6855" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 57 -0.989869574561403 "Time" "Mean" "SITTING"
"6856" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 57 -0.991159350526316 "Time" "SD" "SITTING"
"6857" 18 "Gravity" "Accelerometer" NA NA "X" 57 0.909816469298246 "Time" "Mean" "SITTING"
"6858" 18 "Gravity" "Accelerometer" NA NA "Y" 57 0.12988647622807 "Time" "Mean" "SITTING"
"6859" 18 "Gravity" "Accelerometer" NA NA "Z" 57 0.161877417894737 "Time" "Mean" "SITTING"
"6860" 18 "Gravity" "Accelerometer" NA NA "X" 57 -0.994043771403509 "Time" "SD" "SITTING"
"6861" 18 "Gravity" "Accelerometer" NA NA "Y" 57 -0.984035479473684 "Time" "SD" "SITTING"
"6862" 18 "Gravity" "Accelerometer" NA NA "Z" 57 -0.978340183157895 "Time" "SD" "SITTING"
"6863" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 57 -0.983674151754386 "Time" "Mean" "SITTING"
"6864" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 57 -0.981595285964912 "Time" "SD" "SITTING"
"6865" 18 NA "Gyroscope" NA NA "X" 73 -0.964428926438356 "Freq" "Mean" "STANDING"
"6866" 18 NA "Gyroscope" NA NA "Y" 73 -0.983561159726027 "Freq" "Mean" "STANDING"
"6867" 18 NA "Gyroscope" NA NA "Z" 73 -0.974294413013699 "Freq" "Mean" "STANDING"
"6868" 18 NA "Gyroscope" NA NA "X" 73 -0.962272711643836 "Freq" "SD" "STANDING"
"6869" 18 NA "Gyroscope" NA NA "Y" 73 -0.978801848493151 "Freq" "SD" "STANDING"
"6870" 18 NA "Gyroscope" NA NA "Z" 73 -0.974822589589041 "Freq" "SD" "STANDING"
"6871" 18 NA "Gyroscope" NA "Magnitude" NA 73 -0.972352593013699 "Freq" "Mean" "STANDING"
"6872" 18 NA "Gyroscope" NA "Magnitude" NA 73 -0.95911345739726 "Freq" "SD" "STANDING"
"6873" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 73 -0.988960668767123 "Freq" "Mean" "STANDING"
"6874" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 73 -0.988407465205479 "Freq" "SD" "STANDING"
"6875" 18 "Body" "Accelerometer" NA NA "X" 73 -0.990409919315069 "Freq" "Mean" "STANDING"
"6876" 18 "Body" "Accelerometer" NA NA "Y" 73 -0.961239135479452 "Freq" "Mean" "STANDING"
"6877" 18 "Body" "Accelerometer" NA NA "Z" 73 -0.975772813972603 "Freq" "Mean" "STANDING"
"6878" 18 "Body" "Accelerometer" NA NA "X" 73 -0.992789068493151 "Freq" "SD" "STANDING"
"6879" 18 "Body" "Accelerometer" NA NA "Y" 73 -0.952911994794521 "Freq" "SD" "STANDING"
"6880" 18 "Body" "Accelerometer" NA NA "Z" 73 -0.957216177945206 "Freq" "SD" "STANDING"
"6881" 18 "Body" "Accelerometer" NA "Magnitude" NA 73 -0.976797646027397 "Freq" "Mean" "STANDING"
"6882" 18 "Body" "Accelerometer" NA "Magnitude" NA 73 -0.973264853561644 "Freq" "SD" "STANDING"
"6883" 18 "Body" "Accelerometer" "Jerk" NA "X" 73 -0.989544971232877 "Freq" "Mean" "STANDING"
"6884" 18 "Body" "Accelerometer" "Jerk" NA "Y" 73 -0.975243689589041 "Freq" "Mean" "STANDING"
"6885" 18 "Body" "Accelerometer" "Jerk" NA "Z" 73 -0.986265653561644 "Freq" "Mean" "STANDING"
"6886" 18 "Body" "Accelerometer" "Jerk" NA "X" 73 -0.990287933424658 "Freq" "SD" "STANDING"
"6887" 18 "Body" "Accelerometer" "Jerk" NA "Y" 73 -0.977179032191781 "Freq" "SD" "STANDING"
"6888" 18 "Body" "Accelerometer" "Jerk" NA "Z" 73 -0.989275839041096 "Freq" "SD" "STANDING"
"6889" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 73 -0.984987073150685 "Freq" "Mean" "STANDING"
"6890" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 73 -0.986277356712329 "Freq" "SD" "STANDING"
"6891" 18 NA "Gyroscope" NA NA "X" 73 -0.0265873248835616 "Time" "Mean" "STANDING"
"6892" 18 NA "Gyroscope" NA NA "Y" 73 -0.0732260127945206 "Time" "Mean" "STANDING"
"6893" 18 NA "Gyroscope" NA NA "Z" 73 0.0843190675616438 "Time" "Mean" "STANDING"
"6894" 18 NA "Gyroscope" NA NA "X" 73 -0.962254249589041 "Time" "SD" "STANDING"
"6895" 18 NA "Gyroscope" NA NA "Y" 73 -0.980417134246575 "Time" "SD" "STANDING"
"6896" 18 NA "Gyroscope" NA NA "Z" 73 -0.972820402739726 "Time" "SD" "STANDING"
"6897" 18 NA "Gyroscope" NA "Magnitude" NA 73 -0.963006793150685 "Time" "Mean" "STANDING"
"6898" 18 NA "Gyroscope" NA "Magnitude" NA 73 -0.959797118082192 "Time" "SD" "STANDING"
"6899" 18 NA "Gyroscope" "Jerk" NA "X" 73 -0.0987174024657534 "Time" "Mean" "STANDING"
"6900" 18 NA "Gyroscope" "Jerk" NA "Y" 73 -0.0406573412739726 "Time" "Mean" "STANDING"
"6901" 18 NA "Gyroscope" "Jerk" NA "Z" 73 -0.0532384453013699 "Time" "Mean" "STANDING"
"6902" 18 NA "Gyroscope" "Jerk" NA "X" 73 -0.981970965890411 "Time" "SD" "STANDING"
"6903" 18 NA "Gyroscope" "Jerk" NA "Y" 73 -0.991151973150685 "Time" "SD" "STANDING"
"6904" 18 NA "Gyroscope" "Jerk" NA "Z" 73 -0.986259015753425 "Time" "SD" "STANDING"
"6905" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 73 -0.988685954931507 "Time" "Mean" "STANDING"
"6906" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 73 -0.988519665753425 "Time" "SD" "STANDING"
"6907" 18 "Body" "Accelerometer" NA NA "X" 73 0.278458805890411 "Time" "Mean" "STANDING"
"6908" 18 "Body" "Accelerometer" NA NA "Y" 73 -0.0166353518150685 "Time" "Mean" "STANDING"
"6909" 18 "Body" "Accelerometer" NA NA "Z" 73 -0.108453355945205 "Time" "Mean" "STANDING"
"6910" 18 "Body" "Accelerometer" NA NA "X" 73 -0.992019762739726 "Time" "SD" "STANDING"
"6911" 18 "Body" "Accelerometer" NA NA "Y" 73 -0.95422343630137 "Time" "SD" "STANDING"
"6912" 18 "Body" "Accelerometer" NA NA "Z" 73 -0.961873909178082 "Time" "SD" "STANDING"
"6913" 18 "Body" "Accelerometer" NA "Magnitude" NA 73 -0.972607495342466 "Time" "Mean" "STANDING"
"6914" 18 "Body" "Accelerometer" NA "Magnitude" NA 73 -0.972285545479452 "Time" "SD" "STANDING"
"6915" 18 "Body" "Accelerometer" "Jerk" NA "X" 73 0.0753539482328767 "Time" "Mean" "STANDING"
"6916" 18 "Body" "Accelerometer" "Jerk" NA "Y" 73 0.0104698718417123 "Time" "Mean" "STANDING"
"6917" 18 "Body" "Accelerometer" "Jerk" NA "Z" 73 -0.00181640480191781 "Time" "Mean" "STANDING"
"6918" 18 "Body" "Accelerometer" "Jerk" NA "X" 73 -0.989436673835617 "Time" "SD" "STANDING"
"6919" 18 "Body" "Accelerometer" "Jerk" NA "Y" 73 -0.975277836849315 "Time" "SD" "STANDING"
"6920" 18 "Body" "Accelerometer" "Jerk" NA "Z" 73 -0.988455249452055 "Time" "SD" "STANDING"
"6921" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 73 -0.98596529369863 "Time" "Mean" "STANDING"
"6922" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 73 -0.986015285890411 "Time" "SD" "STANDING"
"6923" 18 "Gravity" "Accelerometer" NA NA "X" 73 0.947573239863014 "Time" "Mean" "STANDING"
"6924" 18 "Gravity" "Accelerometer" NA NA "Y" 73 -0.204206320958904 "Time" "Mean" "STANDING"
"6925" 18 "Gravity" "Accelerometer" NA NA "Z" 73 -0.0485767106575342 "Time" "Mean" "STANDING"
"6926" 18 "Gravity" "Accelerometer" NA NA "X" 73 -0.994270075205479 "Time" "SD" "STANDING"
"6927" 18 "Gravity" "Accelerometer" NA NA "Y" 73 -0.981335941917808 "Time" "SD" "STANDING"
"6928" 18 "Gravity" "Accelerometer" NA NA "Z" 73 -0.976044291369863 "Time" "SD" "STANDING"
"6929" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 73 -0.972607495342466 "Time" "Mean" "STANDING"
"6930" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 73 -0.972285545479452 "Time" "SD" "STANDING"
"6931" 18 NA "Gyroscope" NA NA "X" 56 -0.609673434464286 "Freq" "Mean" "WALKING"
"6932" 18 NA "Gyroscope" NA NA "Y" 56 -0.570898150714286 "Freq" "Mean" "WALKING"
"6933" 18 NA "Gyroscope" NA NA "Z" 56 -0.538152344821429 "Freq" "Mean" "WALKING"
"6934" 18 NA "Gyroscope" NA NA "X" 56 -0.734901390178571 "Freq" "SD" "WALKING"
"6935" 18 NA "Gyroscope" NA NA "Y" 56 -0.460890661785714 "Freq" "SD" "WALKING"
"6936" 18 NA "Gyroscope" NA NA "Z" 56 -0.54840977125 "Freq" "SD" "WALKING"
"6937" 18 NA "Gyroscope" NA "Magnitude" NA 56 -0.620331394285714 "Freq" "Mean" "WALKING"
"6938" 18 NA "Gyroscope" NA "Magnitude" NA 56 -0.668908146607143 "Freq" "SD" "WALKING"
"6939" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 56 -0.710596311071429 "Freq" "Mean" "WALKING"
"6940" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 56 -0.769408385535714 "Freq" "SD" "WALKING"
"6941" 18 "Body" "Accelerometer" NA NA "X" 56 -0.37147515625 "Freq" "Mean" "WALKING"
"6942" 18 "Body" "Accelerometer" NA NA "Y" 56 -0.24360627125 "Freq" "Mean" "WALKING"
"6943" 18 "Body" "Accelerometer" NA NA "Z" 56 -0.48977105125 "Freq" "Mean" "WALKING"
"6944" 18 "Body" "Accelerometer" NA NA "X" 56 -0.378068199285714 "Freq" "SD" "WALKING"
"6945" 18 "Body" "Accelerometer" NA NA "Y" 56 -0.267273644642857 "Freq" "SD" "WALKING"
"6946" 18 "Body" "Accelerometer" NA NA "Z" 56 -0.439861578035714 "Freq" "SD" "WALKING"
"6947" 18 "Body" "Accelerometer" NA "Magnitude" NA 56 -0.424386734107143 "Freq" "Mean" "WALKING"
"6948" 18 "Body" "Accelerometer" NA "Magnitude" NA 56 -0.565563056964286 "Freq" "SD" "WALKING"
"6949" 18 "Body" "Accelerometer" "Jerk" NA "X" 56 -0.414797154464286 "Freq" "Mean" "WALKING"
"6950" 18 "Body" "Accelerometer" "Jerk" NA "Y" 56 -0.361908549464286 "Freq" "Mean" "WALKING"
"6951" 18 "Body" "Accelerometer" "Jerk" NA "Z" 56 -0.601147246785714 "Freq" "Mean" "WALKING"
"6952" 18 "Body" "Accelerometer" "Jerk" NA "X" 56 -0.375992795357143 "Freq" "SD" "WALKING"
"6953" 18 "Body" "Accelerometer" "Jerk" NA "Y" 56 -0.320264113035714 "Freq" "SD" "WALKING"
"6954" 18 "Body" "Accelerometer" "Jerk" NA "Z" 56 -0.664327149285714 "Freq" "SD" "WALKING"
"6955" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 56 -0.41403775125 "Freq" "Mean" "WALKING"
"6956" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 56 -0.444453486071429 "Freq" "SD" "WALKING"
"6957" 18 NA "Gyroscope" NA NA "X" 56 -0.0399399716026786 "Time" "Mean" "WALKING"
"6958" 18 NA "Gyroscope" NA NA "Y" 56 -0.0613727362975 "Time" "Mean" "WALKING"
"6959" 18 NA "Gyroscope" NA NA "Z" 56 0.0944718394625 "Time" "Mean" "WALKING"
"6960" 18 NA "Gyroscope" NA NA "X" 56 -0.7044397775 "Time" "SD" "WALKING"
"6961" 18 NA "Gyroscope" NA NA "Y" 56 -0.496431539642857 "Time" "SD" "WALKING"
"6962" 18 NA "Gyroscope" NA NA "Z" 56 -0.511417204821429 "Time" "SD" "WALKING"
"6963" 18 NA "Gyroscope" NA "Magnitude" NA 56 -0.500471147857143 "Time" "Mean" "WALKING"
"6964" 18 NA "Gyroscope" NA "Magnitude" NA 56 -0.60851009125 "Time" "SD" "WALKING"
"6965" 18 NA "Gyroscope" "Jerk" NA "X" 56 -0.0966435295642857 "Time" "Mean" "WALKING"
"6966" 18 NA "Gyroscope" "Jerk" NA "Y" 56 -0.0433771125875 "Time" "Mean" "WALKING"
"6967" 18 NA "Gyroscope" "Jerk" NA "Z" 56 -0.0502631568175 "Time" "Mean" "WALKING"
"6968" 18 NA "Gyroscope" "Jerk" NA "X" 56 -0.578133968392857 "Time" "SD" "WALKING"
"6969" 18 NA "Gyroscope" "Jerk" NA "Y" 56 -0.694925789464286 "Time" "SD" "WALKING"
"6970" 18 NA "Gyroscope" "Jerk" NA "Z" 56 -0.663259579285714 "Time" "SD" "WALKING"
"6971" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 56 -0.636485896964286 "Time" "Mean" "WALKING"
"6972" 18 NA "Gyroscope" "Jerk" "Magnitude" NA 56 -0.726591779107143 "Time" "SD" "WALKING"
"6973" 18 "Body" "Accelerometer" NA NA "X" 56 0.273887758571429 "Time" "Mean" "WALKING"
"6974" 18 "Body" "Accelerometer" NA NA "Y" 56 -0.0178023631866071 "Time" "Mean" "WALKING"
"6975" 18 "Body" "Accelerometer" NA NA "Z" 56 -0.104218315464286 "Time" "Mean" "WALKING"
"6976" 18 "Body" "Accelerometer" NA NA "X" 56 -0.37600552125 "Time" "SD" "WALKING"
"6977" 18 "Body" "Accelerometer" NA NA "Y" 56 -0.227005874892857 "Time" "SD" "WALKING"
"6978" 18 "Body" "Accelerometer" NA NA "Z" 56 -0.428348061071429 "Time" "SD" "WALKING"
"6979" 18 "Body" "Accelerometer" NA "Magnitude" NA 56 -0.287908078035714 "Time" "Mean" "WALKING"
"6980" 18 "Body" "Accelerometer" NA "Magnitude" NA 56 -0.460346465357143 "Time" "SD" "WALKING"
"6981" 18 "Body" "Accelerometer" "Jerk" NA "X" 56 0.0767524278392857 "Time" "Mean" "WALKING"
"6982" 18 "Body" "Accelerometer" "Jerk" NA "Y" 56 0.0282745481892857 "Time" "Mean" "WALKING"
"6983" 18 "Body" "Accelerometer" "Jerk" NA "Z" 56 0.010685091 "Time" "Mean" "WALKING"
"6984" 18 "Body" "Accelerometer" "Jerk" NA "X" 56 -0.368056913928571 "Time" "SD" "WALKING"
"6985" 18 "Body" "Accelerometer" "Jerk" NA "Y" 56 -0.320158763392857 "Time" "SD" "WALKING"
"6986" 18 "Body" "Accelerometer" "Jerk" NA "Z" 56 -0.633325860714286 "Time" "SD" "WALKING"
"6987" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 56 -0.379269262142857 "Time" "Mean" "WALKING"
"6988" 18 "Body" "Accelerometer" "Jerk" "Magnitude" NA 56 -0.42541866125 "Time" "SD" "WALKING"
"6989" 18 "Gravity" "Accelerometer" NA NA "X" 56 0.92386524875 "Time" "Mean" "WALKING"
"6990" 18 "Gravity" "Accelerometer" NA NA "Y" 56 -0.254317085892857 "Time" "Mean" "WALKING"
"6991" 18 "Gravity" "Accelerometer" NA NA "Z" 56 -0.0609313415892857 "Time" "Mean" "WALKING"
"6992" 18 "Gravity" "Accelerometer" NA NA "X" 56 -0.983010882678571 "Time" "SD" "WALKING"
"6993" 18 "Gravity" "Accelerometer" NA NA "Y" 56 -0.975311658928572 "Time" "SD" "WALKING"
"6994" 18 "Gravity" "Accelerometer" NA NA "Z" 56 -0.97248384875 "Time" "SD" "WALKING"
"6995" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 56 -0.287908078035714 "Time" "Mean" "WALKING"
"6996" 18 "Gravity" "Accelerometer" NA "Magnitude" NA 56 -0.460346465357143 "Time" "SD" "WALKING"
"6997" 18 NA "Gyroscope" NA NA "X" 55 -0.489232274509091 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"6998" 18 NA "Gyroscope" NA NA "Y" 55 -0.641527595090909 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"6999" 18 NA "Gyroscope" NA NA "Z" 55 -0.447030699454545 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"7000" 18 NA "Gyroscope" NA NA "X" 55 -0.513947089545455 "Freq" "SD" "WALKING_DOWNSTAIRS"
"7001" 18 NA "Gyroscope" NA NA "Y" 55 -0.607757979272727 "Freq" "SD" "WALKING_DOWNSTAIRS"
"7002" 18 NA "Gyroscope" NA NA "Z" 55 -0.543996110545454 "Freq" "SD" "WALKING_DOWNSTAIRS"
"7003" 18 NA "Gyroscope" NA "Magnitude" NA 55 -0.604735414363636 "Freq" "Mean" "WALKING_DOWNSTAIRS"
